Model,MDO4054C
1.2494e-03,0.04
1.2498e-03,0.04
1.2502e-03,0
1.2506e-03,0.04
1.2510e-03,0
1.2514e-03,0
1.2518e-03,0
1.2522e-03,0.04
1.2526e-03,0.04
1.2530e-03,0.04
1.2534e-03,0.08
1.2538e-03,0
1.2542e-03,0.04
1.2546e-03,0.08
1.2550e-03,0.04
1.2554e-03,0.04
1.2558e-03,0.08
1.2562e-03,0
1.2566e-03,0.04
1.2570e-03,0.04
1.2574e-03,0.04
1.2578e-03,0
1.2582e-03,0.04
1.2586e-03,0
1.2590e-03,0
1.2594e-03,0.04
1.2598e-03,0
1.2602e-03,0.04
1.2606e-03,0
1.2610e-03,0
1.2614e-03,0.04
1.2618e-03,0.04
1.2622e-03,0
1.2626e-03,0.04
1.2630e-03,0.04
1.2634e-03,-0.04
1.2638e-03,0.08
1.2642e-03,0
1.2646e-03,0.04
1.2650e-03,-0.04
1.2654e-03,0.04
1.2658e-03,0
1.2662e-03,-0.04
1.2666e-03,0.04
1.2670e-03,0.04
1.2674e-03,0.04
1.2678e-03,0
1.2682e-03,0.04
1.2686e-03,0.04
1.2690e-03,0.04
1.2694e-03,0.04
1.2698e-03,0.04
1.2702e-03,0.04
1.2706e-03,0
1.2710e-03,0.04
1.2714e-03,0
1.2718e-03,0
1.2722e-03,0
1.2726e-03,0.04
1.2730e-03,0.04
1.2734e-03,0
1.2738e-03,0
1.2742e-03,0.04
1.2746e-03,0.04
1.2750e-03,0
1.2754e-03,0.04
1.2758e-03,0.04
1.2762e-03,0.04
1.2766e-03,0.08
1.2770e-03,0.04
1.2774e-03,0.04
1.2778e-03,0.04
1.2782e-03,0.08
1.2786e-03,0.04
1.2790e-03,0.04
1.2794e-03,0
1.2798e-03,0.04
1.2802e-03,-0.04
1.2806e-03,0
1.2810e-03,0.04
1.2814e-03,0.04
1.2818e-03,0.04
1.2822e-03,0
1.2826e-03,0
1.2830e-03,0.04
1.2834e-03,0
1.2838e-03,0
1.2842e-03,0.08
1.2846e-03,0.04
1.2850e-03,0.04
1.2854e-03,0.04
1.2858e-03,0
1.2862e-03,0.04
1.2866e-03,0.04
1.2870e-03,0.04
1.2874e-03,0
1.2878e-03,0.04
1.2882e-03,0.08
1.2886e-03,0.04
1.2890e-03,0.04
1.2894e-03,0.04
1.2898e-03,0.04
1.2902e-03,0.04
1.2906e-03,0.08
1.2910e-03,0.08
1.2914e-03,0.08
1.2918e-03,0.04
1.2922e-03,0.04
1.2926e-03,0.04
1.2930e-03,0.04
1.2934e-03,0.04
1.2938e-03,0.04
1.2942e-03,0.04
1.2946e-03,0.04
1.2950e-03,0.04
1.2954e-03,0
1.2958e-03,0
1.2962e-03,0.12
1.2966e-03,0
1.2970e-03,0.08
1.2974e-03,0.08
1.2978e-03,0.04
1.2982e-03,0.08
1.2986e-03,0.08
1.2990e-03,0.04
1.2994e-03,0.04
1.2998e-03,0.08
1.3002e-03,0.04
1.3006e-03,0.04
1.3010e-03,0.04
1.3014e-03,0.04
1.3018e-03,0.08
1.3022e-03,0.04
1.3026e-03,0.04
1.3030e-03,-0.04
1.3034e-03,0.04
1.3038e-03,0.04
1.3042e-03,0.04
1.3046e-03,0
1.3050e-03,0.04
1.3054e-03,0.04
1.3058e-03,0
1.3062e-03,0
1.3066e-03,0.04
1.3070e-03,0.04
1.3074e-03,0.04
1.3078e-03,0.04
1.3082e-03,0.04
1.3086e-03,0.04
1.3090e-03,0.08
1.3094e-03,-0.04
1.3098e-03,0.04
1.3102e-03,-0.04
1.3106e-03,0.04
1.3110e-03,0
1.3114e-03,0.08
1.3118e-03,0.08
1.3122e-03,0
1.3126e-03,0.04
1.3130e-03,0.04
1.3134e-03,0.04
1.3138e-03,0.04
1.3142e-03,0.04
1.3146e-03,0.04
1.3150e-03,0
1.3154e-03,0.04
1.3158e-03,0
1.3162e-03,0.04
1.3166e-03,0
1.3170e-03,0.04
1.3174e-03,0.04
1.3178e-03,0.04
1.3182e-03,0.04
1.3186e-03,0.04
1.3190e-03,0.04
1.3194e-03,0.04
1.3198e-03,0.08
1.3202e-03,0.04
1.3206e-03,0
1.3210e-03,0
1.3214e-03,0
1.3218e-03,0
1.3222e-03,0.04
1.3226e-03,0
1.3230e-03,0.04
1.3234e-03,0.08
1.3238e-03,0.04
1.3242e-03,0
1.3246e-03,0.04
1.3250e-03,0.04
1.3254e-03,0.04
1.3258e-03,0
1.3262e-03,0
1.3266e-03,0
1.3270e-03,0.04
1.3274e-03,0
1.3278e-03,0.04
1.3282e-03,0.04
1.3286e-03,0
1.3290e-03,0.04
1.3294e-03,0
1.3298e-03,0.04
1.3302e-03,0
1.3306e-03,0.04
1.3310e-03,0.08
1.3314e-03,0.08
1.3318e-03,0.04
1.3322e-03,0
1.3326e-03,0
1.3330e-03,0
1.3334e-03,0
1.3338e-03,0
1.3342e-03,0.04
1.3346e-03,0.04
1.3350e-03,0.04
1.3354e-03,0
1.3358e-03,0.08
1.3362e-03,0
1.3366e-03,0.04
1.3370e-03,0.04
1.3374e-03,0.04
1.3378e-03,0.04
1.3382e-03,0.04
1.3386e-03,0
1.3390e-03,0
1.3394e-03,0.04
1.3398e-03,0.04
1.3402e-03,0.04
1.3406e-03,0
1.3410e-03,0
1.3414e-03,0.08
1.3418e-03,0.04
1.3422e-03,0.04
1.3426e-03,0.04
1.3430e-03,0.04
1.3434e-03,0.04
1.3438e-03,0.04
1.3442e-03,0
1.3446e-03,0
1.3450e-03,0.04
1.3454e-03,0.04
1.3458e-03,0
1.3462e-03,0.08
1.3466e-03,0
1.3470e-03,0
1.3474e-03,0.04
1.3478e-03,0
1.3482e-03,0
1.3486e-03,0.04
1.3490e-03,0.04
1.3494e-03,0.04
1.3498e-03,0.04
1.3502e-03,0.04
1.3506e-03,0
1.3510e-03,0.04
1.3514e-03,0
1.3518e-03,0
1.3522e-03,0.04
1.3526e-03,0.04
1.3530e-03,0
1.3534e-03,0.04
1.3538e-03,0.08
1.3542e-03,0.04
1.3546e-03,0.08
1.3550e-03,0.04
1.3554e-03,0.04
1.3558e-03,0
1.3562e-03,0.04
1.3566e-03,0.04
1.3570e-03,0.04
1.3574e-03,0
1.3578e-03,0.04
1.3582e-03,0.04
1.3586e-03,0
1.3590e-03,0
1.3594e-03,0
1.3598e-03,0.04
1.3602e-03,0
1.3606e-03,0
1.3610e-03,0.04
1.3614e-03,0.04
1.3618e-03,0.04
1.3622e-03,0
1.3626e-03,0
1.3630e-03,-0.04
1.3634e-03,0
1.3638e-03,0.04
1.3642e-03,0
1.3646e-03,0
1.3650e-03,0
1.3654e-03,0.04
1.3658e-03,0.04
1.3662e-03,0.04
1.3666e-03,0.08
1.3670e-03,0.04
1.3674e-03,0.04
1.3678e-03,0.04
1.3682e-03,0
1.3686e-03,0
1.3690e-03,0
1.3694e-03,0.08
1.3698e-03,0.04
1.3702e-03,0
1.3706e-03,0
1.3710e-03,0.08
1.3714e-03,0.04
1.3718e-03,0.04
1.3722e-03,0.04
1.3726e-03,0.04
1.3730e-03,0.08
1.3734e-03,0
1.3738e-03,0
1.3742e-03,0
1.3746e-03,0.04
1.3750e-03,-0.04
1.3754e-03,-0.04
1.3758e-03,0
1.3762e-03,0.04
1.3766e-03,0.08
1.3770e-03,0.04
1.3774e-03,0
1.3778e-03,0.04
1.3782e-03,0
1.3786e-03,0.04
1.3790e-03,0
1.3794e-03,0.04
1.3798e-03,0.04
1.3802e-03,0.08
1.3806e-03,0
1.3810e-03,0.04
1.3814e-03,0.04
1.3818e-03,0.04
1.3822e-03,0
1.3826e-03,0.08
1.3830e-03,0
1.3834e-03,0.08
1.3838e-03,0
1.3842e-03,0.04
1.3846e-03,0
1.3850e-03,0
1.3854e-03,0
1.3858e-03,0
1.3862e-03,0
1.3866e-03,0.08
1.3870e-03,0.08
1.3874e-03,0.04
1.3878e-03,0.04
1.3882e-03,0.04
1.3886e-03,0.04
1.3890e-03,0.04
1.3894e-03,0.04
1.3898e-03,0.04
1.3902e-03,0
1.3906e-03,0.04
1.3910e-03,0.04
1.3914e-03,0.08
1.3918e-03,0.08
1.3922e-03,0
1.3926e-03,0.04
1.3930e-03,0
1.3934e-03,0.08
1.3938e-03,0.08
1.3942e-03,0.04
1.3946e-03,0.04
1.3950e-03,0.04
1.3954e-03,0
1.3958e-03,0.04
1.3962e-03,0.04
1.3966e-03,0.04
1.3970e-03,0.04
1.3974e-03,0.04
1.3978e-03,0
1.3982e-03,0.04
1.3986e-03,0
1.3990e-03,0
1.3994e-03,0.04
1.3998e-03,0.04
1.4002e-03,0
1.4006e-03,0.04
1.4010e-03,0
1.4014e-03,0.04
1.4018e-03,0
1.4022e-03,-0.04
1.4026e-03,0.04
1.4030e-03,-0.04
1.4034e-03,0.04
1.4038e-03,0
1.4042e-03,0.04
1.4046e-03,0.04
1.4050e-03,0.04
1.4054e-03,0
1.4058e-03,0.04
1.4062e-03,0
1.4066e-03,0.08
1.4070e-03,0.04
1.4074e-03,0.04
1.4078e-03,0.08
1.4082e-03,0.04
1.4086e-03,0.04
1.4090e-03,0.04
1.4094e-03,0
1.4098e-03,0.04
1.4102e-03,0.04
1.4106e-03,0.04
1.4110e-03,0
1.4114e-03,0.04
1.4118e-03,-0.04
1.4122e-03,0.04
1.4126e-03,0.04
1.4130e-03,0.04
1.4134e-03,0.04
1.4138e-03,0.04
1.4142e-03,0
1.4146e-03,0.04
1.4150e-03,0.04
1.4154e-03,0.04
1.4158e-03,0.08
1.4162e-03,0.08
1.4166e-03,0
1.4170e-03,-0.04
1.4174e-03,0
1.4178e-03,0
1.4182e-03,0
1.4186e-03,0.08
1.4190e-03,0.04
1.4194e-03,0.04
1.4198e-03,0.04
1.4202e-03,0
1.4206e-03,0.04
1.4210e-03,0.04
1.4214e-03,0.08
1.4218e-03,0
1.4222e-03,0.04
1.4226e-03,0.04
1.4230e-03,0.04
1.4234e-03,0.04
1.4238e-03,0.04
1.4242e-03,0.04
1.4246e-03,0.04
1.4250e-03,0
1.4254e-03,0
1.4258e-03,0.04
1.4262e-03,0
1.4266e-03,0
1.4270e-03,0
1.4274e-03,0
1.4278e-03,0.04
1.4282e-03,0.04
1.4286e-03,0.04
1.4290e-03,0.04
1.4294e-03,0
1.4298e-03,0
1.4302e-03,0
1.4306e-03,0.04
1.4310e-03,0.04
1.4314e-03,0
1.4318e-03,0
1.4322e-03,0.04
1.4326e-03,0
1.4330e-03,0.04
1.4334e-03,0
1.4338e-03,0.04
1.4342e-03,0.08
1.4346e-03,0.04
1.4350e-03,0.04
1.4354e-03,0
1.4358e-03,0
1.4362e-03,0
1.4366e-03,0.04
1.4370e-03,0
1.4374e-03,0.08
1.4378e-03,0.04
1.4382e-03,0.04
1.4386e-03,0.08
1.4390e-03,0.04
1.4394e-03,0.04
1.4398e-03,0.08
1.4402e-03,0.08
1.4406e-03,0
1.4410e-03,0.04
1.4414e-03,0.04
1.4418e-03,0.04
1.4422e-03,0
1.4426e-03,0.04
1.4430e-03,0.04
1.4434e-03,0.04
1.4438e-03,0
1.4442e-03,0
1.4446e-03,0.04
1.4450e-03,0
1.4454e-03,0.04
1.4458e-03,0.04
1.4462e-03,0.04
1.4466e-03,0.04
1.4470e-03,0
1.4474e-03,0.04
1.4478e-03,0.04
1.4482e-03,0
1.4486e-03,0
1.4490e-03,0.08
1.4494e-03,0.04
1.4498e-03,0.08
1.4502e-03,0.08
1.4506e-03,0.04
1.4510e-03,0.08
1.4514e-03,0.04
1.4518e-03,0
1.4522e-03,0.04
1.4526e-03,0.04
1.4530e-03,0
1.4534e-03,0
1.4538e-03,0
1.4542e-03,0.04
1.4546e-03,0
1.4550e-03,0.04
1.4554e-03,0.04
1.4558e-03,0.08
1.4562e-03,0.04
1.4566e-03,0.08
1.4570e-03,0.04
1.4574e-03,0.08
1.4578e-03,0.08
1.4582e-03,0
1.4586e-03,0.04
1.4590e-03,0
1.4594e-03,0
1.4598e-03,0
1.4602e-03,-0.04
1.4606e-03,0
1.4610e-03,0.04
1.4614e-03,0.08
1.4618e-03,0
1.4622e-03,0.04
1.4626e-03,0.04
1.4630e-03,0
1.4634e-03,0.08
1.4638e-03,0.04
1.4642e-03,0
1.4646e-03,0
1.4650e-03,0.04
1.4654e-03,0
1.4658e-03,0.04
1.4662e-03,0.04
1.4666e-03,0.08
1.4670e-03,0.04
1.4674e-03,0
1.4678e-03,-0.04
1.4682e-03,0.04
1.4686e-03,0.08
1.4690e-03,0
1.4694e-03,0.04
1.4698e-03,0.04
1.4702e-03,0.08
1.4706e-03,0.12
1.4710e-03,0.08
1.4714e-03,0.08
1.4718e-03,0.04
1.4722e-03,0.04
1.4726e-03,0
1.4730e-03,0
1.4734e-03,0.08
1.4738e-03,0
1.4742e-03,0.04
1.4746e-03,0
1.4750e-03,-0.04
1.4754e-03,0
1.4758e-03,0.04
1.4762e-03,0
1.4766e-03,0
1.4770e-03,0.04
1.4774e-03,0.08
1.4778e-03,0.08
1.4782e-03,0.04
1.4786e-03,0.04
1.4790e-03,0.04
1.4794e-03,0.08
1.4798e-03,0
1.4802e-03,0.04
1.4806e-03,0.04
1.4810e-03,0.08
1.4814e-03,0.04
1.4818e-03,0.08
1.4822e-03,0.08
1.4826e-03,0
1.4830e-03,0.04
1.4834e-03,0.04
1.4838e-03,0.04
1.4842e-03,0.04
1.4846e-03,0
1.4850e-03,0
1.4854e-03,0
1.4858e-03,0.04
1.4862e-03,0.04
1.4866e-03,0.04
1.4870e-03,0.04
1.4874e-03,0.04
1.4878e-03,0
1.4882e-03,0.04
1.4886e-03,0
1.4890e-03,0.04
1.4894e-03,0
1.4898e-03,0
1.4902e-03,0.08
1.4906e-03,0
1.4910e-03,0
1.4914e-03,0.04
1.4918e-03,0.04
1.4922e-03,0.08
1.4926e-03,0.08
1.4930e-03,0.04
1.4934e-03,0.04
1.4938e-03,0.04
1.4942e-03,0.04
1.4946e-03,0
1.4950e-03,0.04
1.4954e-03,0.04
1.4958e-03,0.04
1.4962e-03,0
1.4966e-03,0.04
1.4970e-03,0.04
1.4974e-03,0.04
1.4978e-03,0
1.4982e-03,0.04
1.4986e-03,0
1.4990e-03,-0.04
1.4994e-03,0.04
1.4998e-03,0.08
1.5002e-03,0
1.5006e-03,0.04
1.5010e-03,0.04
1.5014e-03,0.04
1.5018e-03,0.08
1.5022e-03,0.04
1.5026e-03,0
1.5030e-03,0.04
1.5034e-03,0.08
1.5038e-03,0.04
1.5042e-03,0.04
1.5046e-03,0.04
1.5050e-03,0.08
1.5054e-03,0
1.5058e-03,0.04
1.5062e-03,0.04
1.5066e-03,0
1.5070e-03,0.04
1.5074e-03,0.04
1.5078e-03,0
1.5082e-03,0
1.5086e-03,0.04
1.5090e-03,0.04
1.5094e-03,0.04
1.5098e-03,0.04
1.5102e-03,0.04
1.5106e-03,0.08
1.5110e-03,0.04
1.5114e-03,0.04
1.5118e-03,0
1.5122e-03,0
1.5126e-03,0.04
1.5130e-03,0.08
1.5134e-03,0.08
1.5138e-03,0.08
1.5142e-03,0
1.5146e-03,0
1.5150e-03,0
1.5154e-03,0.04
1.5158e-03,0.04
1.5162e-03,0.04
1.5166e-03,0.04
1.5170e-03,0.08
1.5174e-03,0.04
1.5178e-03,0.04
1.5182e-03,0.04
1.5186e-03,-0.04
1.5190e-03,-0.04
1.5194e-03,0
1.5198e-03,0.04
1.5202e-03,0
1.5206e-03,0.04
1.5210e-03,0.04
1.5214e-03,0.04
1.5218e-03,-0.04
1.5222e-03,0.04
1.5226e-03,0.08
1.5230e-03,0
1.5234e-03,0
1.5238e-03,0.04
1.5242e-03,0.08
1.5246e-03,0.08
1.5250e-03,0.04
1.5254e-03,0.04
1.5258e-03,0.04
1.5262e-03,0.04
1.5266e-03,0.04
1.5270e-03,0.04
1.5274e-03,0.04
1.5278e-03,0.04
1.5282e-03,0
1.5286e-03,0.04
1.5290e-03,0.04
1.5294e-03,0.04
1.5298e-03,0
1.5302e-03,0.04
1.5306e-03,0
1.5310e-03,0.04
1.5314e-03,0.04
1.5318e-03,-0.04
1.5322e-03,0.04
1.5326e-03,-0.04
1.5330e-03,0
1.5334e-03,0
1.5338e-03,0
1.5342e-03,0
1.5346e-03,0
1.5350e-03,0
1.5354e-03,0.04
1.5358e-03,0
1.5362e-03,0
1.5366e-03,0.04
1.5370e-03,0.04
1.5374e-03,0.08
1.5378e-03,0.04
1.5382e-03,0.04
1.5386e-03,0.08
1.5390e-03,0.04
1.5394e-03,0
1.5398e-03,0.04
1.5402e-03,0.04
1.5406e-03,0
1.5410e-03,-0.04
1.5414e-03,0.04
1.5418e-03,0.04
1.5422e-03,0.04
1.5426e-03,0.04
1.5430e-03,0
1.5434e-03,0.04
1.5438e-03,0
1.5442e-03,0.04
1.5446e-03,0.04
1.5450e-03,0
1.5454e-03,0.08
1.5458e-03,0.04
1.5462e-03,0.08
1.5466e-03,0.08
1.5470e-03,0.04
1.5474e-03,0.04
1.5478e-03,0.04
1.5482e-03,-0.04
1.5486e-03,0
1.5490e-03,0.04
1.5494e-03,0.04
1.5498e-03,0.04
1.5502e-03,0.04
1.5506e-03,0.08
1.5510e-03,0.04
1.5514e-03,0.04
1.5518e-03,0
1.5522e-03,0.08
1.5526e-03,0.04
1.5530e-03,0.08
1.5534e-03,0.04
1.5538e-03,0.04
1.5542e-03,0
1.5546e-03,0
1.5550e-03,0.04
1.5554e-03,0.04
1.5558e-03,0.04
1.5562e-03,0.04
1.5566e-03,0
1.5570e-03,0
1.5574e-03,0.04
1.5578e-03,0.04
1.5582e-03,0.04
1.5586e-03,0
1.5590e-03,0.04
1.5594e-03,0.08
1.5598e-03,0.04
1.5602e-03,0.04
1.5606e-03,0.04
1.5610e-03,0.04
1.5614e-03,0.12
1.5618e-03,0
1.5622e-03,0.04
1.5626e-03,0
1.5630e-03,0
1.5634e-03,0.08
1.5638e-03,0
1.5642e-03,0
1.5646e-03,0.04
1.5650e-03,0.04
1.5654e-03,0
1.5658e-03,0.04
1.5662e-03,0.04
1.5666e-03,0
1.5670e-03,0.04
1.5674e-03,0.08
1.5678e-03,0.08
1.5682e-03,0.08
1.5686e-03,-0.04
1.5690e-03,0
1.5694e-03,0.08
1.5698e-03,0.08
1.5702e-03,0
1.5706e-03,0.04
1.5710e-03,0.04
1.5714e-03,0.04
1.5718e-03,0.08
1.5722e-03,0.04
1.5726e-03,0
1.5730e-03,0
1.5734e-03,0.04
1.5738e-03,0.04
1.5742e-03,0.04
1.5746e-03,0.04
1.5750e-03,0
1.5754e-03,0.04
1.5758e-03,0.04
1.5762e-03,-0.04
1.5766e-03,0
1.5770e-03,0
1.5774e-03,0.04
1.5778e-03,-0.04
1.5782e-03,0
1.5786e-03,0
1.5790e-03,-0.04
1.5794e-03,0
1.5798e-03,0
1.5802e-03,0.04
1.5806e-03,0.04
1.5810e-03,0.04
1.5814e-03,0.04
1.5818e-03,0.04
1.5822e-03,0
1.5826e-03,0.04
1.5830e-03,0.04
1.5834e-03,0.04
1.5838e-03,0.04
1.5842e-03,0.04
1.5846e-03,0
1.5850e-03,0.04
1.5854e-03,0.04
1.5858e-03,0.08
1.5862e-03,0.04
1.5866e-03,-0.04
1.5870e-03,0.04
1.5874e-03,0
1.5878e-03,0
1.5882e-03,-0.04
1.5886e-03,0.04
1.5890e-03,0.08
1.5894e-03,0.08
1.5898e-03,0.08
1.5902e-03,0.08
1.5906e-03,0
1.5910e-03,0.04
1.5914e-03,0
1.5918e-03,0.04
1.5922e-03,0.04
1.5926e-03,0.08
1.5930e-03,0.04
1.5934e-03,0.04
1.5938e-03,0.04
1.5942e-03,0
1.5946e-03,0.04
1.5950e-03,0
1.5954e-03,0
1.5958e-03,0
1.5962e-03,0
1.5966e-03,0
1.5970e-03,0
1.5974e-03,0.04
1.5978e-03,0.04
1.5982e-03,0.04
1.5986e-03,0.04
1.5990e-03,0
1.5994e-03,0.08
1.5998e-03,0.04
1.6002e-03,0.04
1.6006e-03,0
1.6010e-03,0.04
1.6014e-03,0.04
1.6018e-03,0.04
1.6022e-03,0
1.6026e-03,0.04
1.6030e-03,0.04
1.6034e-03,0.04
1.6038e-03,0
1.6042e-03,0.04
1.6046e-03,0
1.6050e-03,0
1.6054e-03,0.04
1.6058e-03,0.04
1.6062e-03,0
1.6066e-03,0.04
1.6070e-03,0.08
1.6074e-03,0.04
1.6078e-03,0.04
1.6082e-03,0.04
1.6086e-03,0.04
1.6090e-03,0.04
1.6094e-03,0.04
1.6098e-03,0.04
1.6102e-03,-0.04
1.6106e-03,0
1.6110e-03,-0.04
1.6114e-03,0
1.6118e-03,0.04
1.6122e-03,0
1.6126e-03,0.04
1.6130e-03,0.04
1.6134e-03,0.04
1.6138e-03,0
1.6142e-03,0.04
1.6146e-03,0
1.6150e-03,0.04
1.6154e-03,-0.04
1.6158e-03,0.08
1.6162e-03,0.04
1.6166e-03,0
1.6170e-03,0.04
1.6174e-03,0.08
1.6178e-03,0
1.6182e-03,0
1.6186e-03,0.08
1.6190e-03,0.04
1.6194e-03,0.04
1.6198e-03,0.04
1.6202e-03,0.08
1.6206e-03,-0.04
1.6210e-03,0
1.6214e-03,-0.04
1.6218e-03,-0.04
1.6222e-03,0.04
1.6226e-03,0.08
1.6230e-03,0.08
1.6234e-03,0.04
1.6238e-03,0.04
1.6242e-03,0
1.6246e-03,0
1.6250e-03,0
1.6254e-03,0.08
1.6258e-03,0.04
1.6262e-03,0
1.6266e-03,0.04
1.6270e-03,0.04
1.6274e-03,0
1.6278e-03,0.04
1.6282e-03,0.04
1.6286e-03,0.04
1.6290e-03,0.04
1.6294e-03,0.04
1.6298e-03,0
1.6302e-03,0.04
1.6306e-03,0.04
1.6310e-03,0
1.6314e-03,0.08
1.6318e-03,0.04
1.6322e-03,0.08
1.6326e-03,0.04
1.6330e-03,-0.04
1.6334e-03,0
1.6338e-03,-0.04
1.6342e-03,0.04
1.6346e-03,0.04
1.6350e-03,0.04
1.6354e-03,0.04
1.6358e-03,0.04
1.6362e-03,0.04
1.6366e-03,0.04
1.6370e-03,0.04
1.6374e-03,0.04
1.6378e-03,0
1.6382e-03,0.04
1.6386e-03,0.04
1.6390e-03,0.04
1.6394e-03,0
1.6398e-03,0
1.6402e-03,0.04
1.6406e-03,0
1.6410e-03,0.04
1.6414e-03,0.04
1.6418e-03,0.04
1.6422e-03,0.08
1.6426e-03,0.04
1.6430e-03,0.08
1.6434e-03,0
1.6438e-03,0
1.6442e-03,0.04
1.6446e-03,0.04
1.6450e-03,0.04
1.6454e-03,0.04
1.6458e-03,-0.04
1.6462e-03,0.04
1.6466e-03,0
1.6470e-03,0.04
1.6474e-03,0.04
1.6478e-03,0.04
1.6482e-03,0.08
1.6486e-03,0
1.6490e-03,0
1.6494e-03,0.04
1.6498e-03,0.04
1.6502e-03,0
1.6506e-03,0.08
1.6510e-03,0.04
1.6514e-03,0
1.6518e-03,0.08
1.6522e-03,0.04
1.6526e-03,0
1.6530e-03,0.04
1.6534e-03,0
1.6538e-03,0.08
1.6542e-03,0.04
1.6546e-03,0.04
1.6550e-03,0
1.6554e-03,0
1.6558e-03,0.04
1.6562e-03,0.04
1.6566e-03,0.04
1.6570e-03,0.04
1.6574e-03,0.04
1.6578e-03,0.04
1.6582e-03,0.04
1.6586e-03,-0.04
1.6590e-03,0.04
1.6594e-03,0.04
1.6598e-03,0.04
1.6602e-03,0
1.6606e-03,0.04
1.6610e-03,0.04
1.6614e-03,0.04
1.6618e-03,0.04
1.6622e-03,0
1.6626e-03,0.04
1.6630e-03,0
1.6634e-03,0
1.6638e-03,-0.04
1.6642e-03,0.04
1.6646e-03,0.04
1.6650e-03,0.04
1.6654e-03,0.04
1.6658e-03,0
1.6662e-03,0.04
1.6666e-03,0.04
1.6670e-03,0.04
1.6674e-03,0
1.6678e-03,0.04
1.6682e-03,0.04
1.6686e-03,0.04
1.6690e-03,0
1.6694e-03,0
1.6698e-03,0.08
1.6702e-03,0
1.6706e-03,0
1.6710e-03,0.04
1.6714e-03,0.04
1.6718e-03,0.04
1.6722e-03,0.08
1.6726e-03,0
1.6730e-03,0.04
1.6734e-03,0.08
1.6738e-03,0
1.6742e-03,0.08
1.6746e-03,0
1.6750e-03,0
1.6754e-03,0
1.6758e-03,0
1.6762e-03,0
1.6766e-03,0.04
1.6770e-03,0
1.6774e-03,0
1.6778e-03,0.04
1.6782e-03,0.04
1.6786e-03,0.04
1.6790e-03,0.04
1.6794e-03,-0.04
1.6798e-03,0.04
1.6802e-03,-0.04
1.6806e-03,0.04
1.6810e-03,0.04
1.6814e-03,0.04
1.6818e-03,0.04
1.6822e-03,0.04
1.6826e-03,0
1.6830e-03,0
1.6834e-03,0
1.6838e-03,0.04
1.6842e-03,0
1.6846e-03,0
1.6850e-03,0.04
1.6854e-03,0
1.6858e-03,0
1.6862e-03,-0.04
1.6866e-03,-0.04
1.6870e-03,0
1.6874e-03,0.04
1.6878e-03,0.04
1.6882e-03,0.12
1.6886e-03,0.04
1.6890e-03,0.04
1.6894e-03,0
1.6898e-03,0.08
1.6902e-03,0.04
1.6906e-03,0.04
1.6910e-03,0.04
1.6914e-03,0.04
1.6918e-03,0
1.6922e-03,0.08
1.6926e-03,0.04
1.6930e-03,0.08
1.6934e-03,0.04
1.6938e-03,0
1.6942e-03,0.04
1.6946e-03,0.08
1.6950e-03,0.04
1.6954e-03,0.04
1.6958e-03,0.04
1.6962e-03,0
1.6966e-03,-0.04
1.6970e-03,0.04
1.6974e-03,0.04
1.6978e-03,0
1.6982e-03,0.04
1.6986e-03,0.08
1.6990e-03,0
1.6994e-03,0.04
1.6998e-03,0
1.7002e-03,0.04
1.7006e-03,0
1.7010e-03,0
1.7014e-03,0.04
1.7018e-03,0.04
1.7022e-03,0
1.7026e-03,0.04
1.7030e-03,0.04
1.7034e-03,0
1.7038e-03,0.08
1.7042e-03,0.04
1.7046e-03,0
1.7050e-03,0.04
1.7054e-03,0
1.7058e-03,0
1.7062e-03,0.04
1.7066e-03,0.04
1.7070e-03,0.08
1.7074e-03,0.04
1.7078e-03,0.08
1.7082e-03,0.04
1.7086e-03,0.04
1.7090e-03,0
1.7094e-03,0
1.7098e-03,0.04
1.7102e-03,0.04
1.7106e-03,0
1.7110e-03,0.04
1.7114e-03,0.04
1.7118e-03,0.04
1.7122e-03,0
1.7126e-03,0.04
1.7130e-03,0.04
1.7134e-03,0.04
1.7138e-03,0.04
1.7142e-03,0
1.7146e-03,0
1.7150e-03,0.04
1.7154e-03,0
1.7158e-03,0.04
1.7162e-03,0.04
1.7166e-03,0.04
1.7170e-03,0.04
1.7174e-03,-0.04
1.7178e-03,0
1.7182e-03,0
1.7186e-03,0
1.7190e-03,0.04
1.7194e-03,0.08
1.7198e-03,0.08
1.7202e-03,0.04
1.7206e-03,0.04
1.7210e-03,0.04
1.7214e-03,0
1.7218e-03,0.04
1.7222e-03,0.04
1.7226e-03,0.04
1.7230e-03,0.04
1.7234e-03,0.04
1.7238e-03,0.08
1.7242e-03,0.04
1.7246e-03,0.08
1.7250e-03,0.04
1.7254e-03,0.08
1.7258e-03,0.08
1.7262e-03,0
1.7266e-03,0.04
1.7270e-03,0.04
1.7274e-03,0
1.7278e-03,0.04
1.7282e-03,-0.04
1.7286e-03,0
1.7290e-03,0
1.7294e-03,0.04
1.7298e-03,0.08
1.7302e-03,0.04
1.7306e-03,0.04
1.7310e-03,0
1.7314e-03,0.04
1.7318e-03,0.04
1.7322e-03,0.04
1.7326e-03,0.04
1.7330e-03,0.08
1.7334e-03,0.04
1.7338e-03,0.04
1.7342e-03,0.04
1.7346e-03,0.04
1.7350e-03,0.04
1.7354e-03,0.08
1.7358e-03,0.04
1.7362e-03,0.04
1.7366e-03,0.04
1.7370e-03,0.04
1.7374e-03,0.04
1.7378e-03,0.04
